Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEO_ID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A01001_001,SE_A01001_002,SE_A01001_003,SE_A01001_004,SE_A01001_005,SE_A01001_006,SE_A01001_007,SE_A01001_008,SE_A01001_009,SE_A01001_010,SE_A01001_011,SE_A01001_012,SE_A01001_013,PCT_SE_A01001_002,PCT_SE_A01001_003,PCT_SE_A01001_004,PCT_SE_A01001_005,PCT_SE_A01001_006,PCT_SE_A01001_007,PCT_SE_A01001_008,PCT_SE_A01001_009,PCT_SE_A01001_010,PCT_SE_A01001_011,PCT_SE_A01001_012,PCT_SE_A01001_013
"06037602106","Census Tract 6021.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"602106",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037602106","Census Tract 6021.06",,,,6197,607,289,187,227,730,1162,722,1086,651,252,241,43,9.8,4.66,3.02,3.66,11.78,18.75,11.65,17.52,10.51,4.07,3.89,0.69
"06037602201","Census Tract 6022.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"602201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037602201","Census Tract 6022.01",,,,4494,327,305,240,56,346,831,747,560,435,310,144,193,7.28,6.79,5.34,1.25,7.7,18.49,16.62,12.46,9.68,6.9,3.2,4.29
"06037602202","Census Tract 6022.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"602202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037602202","Census Tract 6022.02",,,,2882,145,108,43,66,103,699,482,519,332,172,129,84,5.03,3.75,1.49,2.29,3.57,24.25,16.72,18.01,11.52,5.97,4.48,2.91
"06037602301","Census Tract 6023.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"602301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037602301","Census Tract 6023.01",,,,6878,447,703,245,278,428,898,1166,959,645,644,391,74,6.5,10.22,3.56,4.04,6.22,13.06,16.95,13.94,9.38,9.36,5.68,1.08
"06037602302","Census Tract 6023.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"602302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037602302","Census Tract 6023.02",,,,4796,465,433,248,128,51,644,1035,655,546,367,177,47,9.7,9.03,5.17,2.67,1.06,13.43,21.58,13.66,11.38,7.65,3.69,0.98
"06037602402","Census Tract 6024.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"602402",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037602402","Census Tract 6024.02",,,,7194,439,454,203,374,981,1305,938,1065,711,508,189,27,6.1,6.31,2.82,5.2,13.64,18.14,13.04,14.8,9.88,7.06,2.63,0.38
"06037602403","Census Tract 6024.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"602403",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037602403","Census Tract 6024.03",,,,4266,212,211,305,139,353,946,538,501,616,258,157,30,4.97,4.95,7.15,3.26,8.27,22.18,12.61,11.74,14.44,6.05,3.68,0.7
"06037602404","Census Tract 6024.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"602404",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037602404","Census Tract 6024.04",,,,5932,512,401,393,266,531,930,930,768,661,282,230,28,8.63,6.76,6.63,4.48,8.95,15.68,15.68,12.95,11.14,4.75,3.88,0.47
"06037602504","Census Tract 6025.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"602504",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037602504","Census Tract 6025.04",,,,4849,189,235,462,319,581,1071,636,569,577,189,14,7,3.9,4.85,9.53,6.58,11.98,22.09,13.12,11.73,11.9,3.9,0.29,0.14
"06037602505","Census Tract 6025.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"602505",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037602505","Census Tract 6025.05",,,,4704,518,374,374,200,535,988,714,526,307,139,19,10,11.01,7.95,7.95,4.25,11.37,21,15.18,11.18,6.53,2.95,0.4,0.21
"06037602506","Census Tract 6025.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"602506",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037602506","Census Tract 6025.06",,,,4012,295,181,385,252,325,772,668,572,252,226,60,24,7.35,4.51,9.6,6.28,8.1,19.24,16.65,14.26,6.28,5.63,1.5,0.6
"06037602507","Census Tract 6025.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"602507",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037602507","Census Tract 6025.07",,,,4678,364,393,393,40,389,886,702,687,399,258,127,40,7.78,8.4,8.4,0.86,8.32,18.94,15.01,14.69,8.53,5.52,2.71,0.86
"06037602510","Census Tract 6025.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"602510",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037602510","Census Tract 6025.10",,,,4004,121,551,628,207,221,766,574,569,233,102,19,13,3.02,13.76,15.68,5.17,5.52,19.13,14.34,14.21,5.82,2.55,0.47,0.32
"06037602511","Census Tract 6025.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"602511",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037602511","Census Tract 6025.11",,,,4229,266,416,334,508,169,1084,540,238,273,323,78,0,6.29,9.84,7.9,12.01,4,25.63,12.77,5.63,6.46,7.64,1.84,0
"06037602512","Census Tract 6025.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"602512",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037602512","Census Tract 6025.12",,,,1889,41,93,226,67,172,302,299,227,238,125,99,0,2.17,4.92,11.96,3.55,9.11,15.99,15.83,12.02,12.6,6.62,5.24,0
"06037602513","Census Tract 6025.13, Los Angeles County, California","ca","140","00",,,,"06","037",,,"602513",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037602513","Census Tract 6025.13",,,,1428,148,140,142,31,124,268,207,183,131,40,0,14,10.36,9.8,9.94,2.17,8.68,18.77,14.5,12.82,9.17,2.8,0,0.98
"06037602601","Census Tract 6026.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"602601",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037602601","Census Tract 6026.01",,,,4989,160,341,413,243,267,769,722,555,741,483,222,73,3.21,6.84,8.28,4.87,5.35,15.41,14.47,11.12,14.85,9.68,4.45,1.46
"06037602602","Census Tract 6026.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"602602",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037602602","Census Tract 6026.02",,,,2659,78,219,75,36,355,161,356,326,329,244,416,64,2.93,8.24,2.82,1.35,13.35,6.05,13.39,12.26,12.37,9.18,15.64,2.41
"06037602700","Census Tract 6027, Los Angeles County, California","ca","140","00",,,,"06","037",,,"602700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037602700","Census Tract 6027",,,,3545,69,39,218,103,395,488,344,343,633,497,251,165,1.95,1.1,6.15,2.91,11.14,13.77,9.7,9.68,17.86,14.02,7.08,4.65
"06037602801","Census Tract 6028.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"602801",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037602801","Census Tract 6028.01",,,,4200,351,393,378,159,582,602,343,312,684,290,54,52,8.36,9.36,9,3.79,13.86,14.33,8.17,7.43,16.29,6.9,1.29,1.24
"06037602802","Census Tract 6028.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"602802",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037602802","Census Tract 6028.02",,,,4438,313,213,286,203,311,843,403,426,785,392,192,71,7.05,4.8,6.44,4.57,7.01,19,9.08,9.6,17.69,8.83,4.33,1.6
"06037602900","Census Tract 6029, Los Angeles County, California","ca","140","00",,,,"06","037",,,"602900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037602900","Census Tract 6029",,,,4256,209,143,254,286,351,730,596,562,529,441,76,79,4.91,3.36,5.97,6.72,8.25,17.15,14,13.2,12.43,10.36,1.79,1.86
"06037603004","Census Tract 6030.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603004",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037603004","Census Tract 6030.04",,,,1797,140,122,17,80,189,252,344,134,294,124,41,60,7.79,6.79,0.95,4.45,10.52,14.02,19.14,7.46,16.36,6.9,2.28,3.34
"06037603005","Census Tract 6030.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603005",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037603005","Census Tract 6030.05",,,,6471,444,491,524,46,652,1517,805,838,676,360,105,13,6.86,7.59,8.1,0.71,10.08,23.44,12.44,12.95,10.45,5.56,1.62,0.2
"06037603006","Census Tract 6030.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603006",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037603006","Census Tract 6030.06",,,,1970,133,126,45,42,116,253,240,339,341,229,54,52,6.75,6.4,2.28,2.13,5.89,12.84,12.18,17.21,17.31,11.62,2.74,2.64
"06037603007","Census Tract 6030.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603007",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037603007","Census Tract 6030.07",,,,3471,189,316,209,195,365,582,430,465,253,271,124,72,5.45,9.1,6.02,5.62,10.52,16.77,12.39,13.4,7.29,7.81,3.57,2.07
"06037603008","Census Tract 6030.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603008",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037603008","Census Tract 6030.08",,,,3833,172,519,175,181,347,468,302,297,724,433,133,82,4.49,13.54,4.57,4.72,9.05,12.21,7.88,7.75,18.89,11.3,3.47,2.14
"06037603101","Census Tract 6031.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037603101","Census Tract 6031.01",,,,4878,265,272,433,124,593,868,476,845,433,316,199,54,5.43,5.58,8.88,2.54,12.16,17.79,9.76,17.32,8.88,6.48,4.08,1.11
"06037603102","Census Tract 6031.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037603102","Census Tract 6031.02",,,,3412,123,147,158,85,260,650,430,338,507,389,207,118,3.6,4.31,4.63,2.49,7.62,19.05,12.6,9.91,14.86,11.4,6.07,3.46
"06037603200","Census Tract 6032, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037603200","Census Tract 6032",,,,3340,137,176,129,15,190,493,321,329,551,627,253,119,4.1,5.27,3.86,0.45,5.69,14.76,9.61,9.85,16.5,18.77,7.57,3.56
"06037603301","Census Tract 6033.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037603301","Census Tract 6033.01",,,,3441,146,97,166,183,116,391,377,560,485,437,348,135,4.24,2.82,4.82,5.32,3.37,11.36,10.96,16.27,14.09,12.7,10.11,3.92
"06037603302","Census Tract 6033.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037603302","Census Tract 6033.02",,,,4281,196,167,124,94,296,727,475,498,801,413,305,185,4.58,3.9,2.9,2.2,6.91,16.98,11.1,11.63,18.71,9.65,7.12,4.32
"06037603400","Census Tract 6034, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037603400","Census Tract 6034",,,,3846,228,272,182,62,263,564,543,680,410,316,224,102,5.93,7.07,4.73,1.61,6.84,14.66,14.12,17.68,10.66,8.22,5.82,2.65
"06037603500","Census Tract 6035, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037603500","Census Tract 6035",,,,2934,115,180,118,144,324,404,417,527,315,211,168,11,3.92,6.13,4.02,4.91,11.04,13.77,14.21,17.96,10.74,7.19,5.73,0.37
"06037603600","Census Tract 6036, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037603600","Census Tract 6036",,,,4187,171,165,182,196,178,570,543,601,813,501,235,32,4.08,3.94,4.35,4.68,4.25,13.61,12.97,14.35,19.42,11.97,5.61,0.76
"06037603702","Census Tract 6037.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603702",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037603702","Census Tract 6037.02",,,,4776,251,207,198,85,331,554,468,670,801,723,265,223,5.26,4.33,4.15,1.78,6.93,11.6,9.8,14.03,16.77,15.14,5.55,4.67
"06037603703","Census Tract 6037.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603703",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037603703","Census Tract 6037.03",,,,2589,82,48,217,151,191,458,257,251,441,321,109,63,3.17,1.85,8.38,5.83,7.38,17.69,9.93,9.69,17.03,12.4,4.21,2.43
"06037603705","Census Tract 6037.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603705",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037603705","Census Tract 6037.05",,,,2637,278,160,204,121,292,534,430,324,114,146,26,8,10.54,6.07,7.74,4.59,11.07,20.25,16.31,12.29,4.32,5.54,0.99,0.3
"06037603706","Census Tract 6037.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603706",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037603706","Census Tract 6037.06",,,,3550,253,125,251,198,492,695,515,387,391,153,53,37,7.13,3.52,7.07,5.58,13.86,19.58,14.51,10.9,11.01,4.31,1.49,1.04
"06037603801","Census Tract 6038.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603801",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037603801","Census Tract 6038.01",,,,4874,173,268,261,300,493,830,739,847,500,376,67,20,3.55,5.5,5.35,6.16,10.11,17.03,15.16,17.38,10.26,7.71,1.37,0.41
"06037603802","Census Tract 6038.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603802",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037603802","Census Tract 6038.02",,,,4020,323,279,346,105,321,383,471,770,549,333,91,49,8.03,6.94,8.61,2.61,7.99,9.53,11.72,19.15,13.66,8.28,2.26,1.22
"06037603901","Census Tract 6039.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603901",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037603901","Census Tract 6039.01",,,,3807,237,164,189,80,384,596,541,482,588,324,187,35,6.23,4.31,4.96,2.1,10.09,15.66,14.21,12.66,15.45,8.51,4.91,0.92
"06037603902","Census Tract 6039.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603902",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037603902","Census Tract 6039.02",,,,3486,213,117,226,179,410,850,310,404,453,210,104,10,6.11,3.36,6.48,5.13,11.76,24.38,8.89,11.59,12.99,6.02,2.98,0.29
"06037604001","Census Tract 6040.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"604001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037604001","Census Tract 6040.01",,,,4617,308,217,305,319,561,708,644,783,417,257,78,20,6.67,4.7,6.61,6.91,12.15,15.33,13.95,16.96,9.03,5.57,1.69,0.43
"06037604002","Census Tract 6040.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"604002",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037604002","Census Tract 6040.02",,,,3783,119,226,232,235,377,623,617,564,434,265,91,0,3.15,5.97,6.13,6.21,9.97,16.47,16.31,14.91,11.47,7.01,2.41,0
"06037604101","Census Tract 6041.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"604101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037604101","Census Tract 6041.01",,,,3875,196,158,198,255,498,654,726,623,320,146,60,41,5.06,4.08,5.11,6.58,12.85,16.88,18.74,16.08,8.26,3.77,1.55,1.06
"06037604102","Census Tract 6041.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"604102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037604102","Census Tract 6041.02",,,,2651,211,296,171,96,127,456,374,335,249,180,152,4,7.96,11.17,6.45,3.62,4.79,17.2,14.11,12.64,9.39,6.79,5.73,0.15
"06037604200","Census Tract 6042, Los Angeles County, California","ca","140","00",,,,"06","037",,,"604200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037604200","Census Tract 6042",,,,5837,355,307,506,98,724,840,802,775,735,418,218,59,6.08,5.26,8.67,1.68,12.4,14.39,13.74,13.28,12.59,7.16,3.73,1.01
"06037609900","Census Tract 6099, Los Angeles County, California","ca","140","00",,,,"06","037",,,"609900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037609900","Census Tract 6099",,,,1731,83,15,49,58,103,256,125,280,325,259,109,69,4.79,0.87,2.83,3.35,5.95,14.79,7.22,16.18,18.78,14.96,6.3,3.99
"06037620001","Census Tract 6200.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037620001","Census Tract 6200.01",,,,4209,225,237,416,165,231,691,719,573,507,238,124,83,5.35,5.63,9.88,3.92,5.49,16.42,17.08,13.61,12.05,5.65,2.95,1.97
"06037620002","Census Tract 6200.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620002",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037620002","Census Tract 6200.02",,,,3408,65,140,321,132,209,554,566,473,510,222,161,55,1.91,4.11,9.42,3.87,6.13,16.26,16.61,13.88,14.96,6.51,4.72,1.61
"06037620101","Census Tract 6201.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037620101","Census Tract 6201.01",,,,5411,128,581,212,201,352,970,785,565,715,585,231,86,2.37,10.74,3.92,3.71,6.51,17.93,14.51,10.44,13.21,10.81,4.27,1.59
"06037620102","Census Tract 6201.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037620102","Census Tract 6201.02",,,,3835,84,140,171,127,150,1008,749,462,478,240,182,44,2.19,3.65,4.46,3.31,3.91,26.28,19.53,12.05,12.46,6.26,4.75,1.15
"06037620201","Census Tract 6202.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037620201","Census Tract 6202.01",,,,1548,60,90,79,22,65,356,160,343,216,70,71,16,3.88,5.81,5.1,1.42,4.2,23,10.34,22.16,13.95,4.52,4.59,1.03
"06037620301","Census Tract 6203.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037620301","Census Tract 6203.01",,,,4223,200,472,352,265,209,62,653,828,479,421,235,47,4.74,11.18,8.34,6.28,4.95,1.47,15.46,19.61,11.34,9.97,5.56,1.11
"06037620303","Census Tract 6203.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620303",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037620303","Census Tract 6203.03",,,,4653,272,437,428,232,209,163,596,762,808,317,243,186,5.85,9.39,9.2,4.99,4.49,3.5,12.81,16.38,17.37,6.81,5.22,4
"06037620305","Census Tract 6203.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620305",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037620305","Census Tract 6203.05",,,,6038,93,446,723,299,205,552,970,1133,744,332,417,124,1.54,7.39,11.97,4.95,3.4,9.14,16.06,18.76,12.32,5.5,6.91,2.05
"06037620400","Census Tract 6204, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037620400","Census Tract 6204",,,,5218,275,448,426,263,183,547,574,641,773,692,264,132,5.27,8.59,8.16,5.04,3.51,10.48,11,12.28,14.81,13.26,5.06,2.53
"06037620501","Census Tract 6205.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620501",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037620501","Census Tract 6205.01",,,,5808,442,533,344,182,238,590,1240,892,522,650,150,25,7.61,9.18,5.92,3.13,4.1,10.16,21.35,15.36,8.99,11.19,2.58,0.43
"06037620521","Census Tract 6205.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620521",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037620521","Census Tract 6205.21",,,,4586,535,395,316,43,251,971,663,564,498,258,75,17,11.67,8.61,6.89,0.94,5.47,21.17,14.46,12.3,10.86,5.63,1.64,0.37
"06037620522","Census Tract 6205.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620522",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037620522","Census Tract 6205.22",,,,4616,399,349,313,151,228,706,718,590,462,459,221,20,8.64,7.56,6.78,3.27,4.94,15.29,15.55,12.78,10.01,9.94,4.79,0.43
"06037620601","Census Tract 6206.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620601",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037620601","Census Tract 6206.01",,,,6165,507,536,404,196,276,942,1232,732,600,385,243,112,8.22,8.69,6.55,3.18,4.48,15.28,19.98,11.87,9.73,6.24,3.94,1.82
"06037620602","Census Tract 6206.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620602",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037620602","Census Tract 6206.02",,,,5846,294,275,317,287,402,674,551,844,1152,719,297,34,5.03,4.7,5.42,4.91,6.88,11.53,9.43,14.44,19.71,12.3,5.08,0.58
"06037620701","Census Tract 6207.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037620701","Census Tract 6207.01",,,,7125,714,425,302,243,245,887,1323,1100,1028,603,197,58,10.02,5.96,4.24,3.41,3.44,12.45,18.57,15.44,14.43,8.46,2.76,0.81
"06037620703","Census Tract 6207.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620703",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037620703","Census Tract 6207.03",,,,3637,413,279,196,212,181,336,805,385,502,212,76,40,11.36,7.67,5.39,5.83,4.98,9.24,22.13,10.59,13.8,5.83,2.09,1.1
"06037620704","Census Tract 6207.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620704",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037620704","Census Tract 6207.04",,,,3817,178,398,422,175,185,356,599,648,423,305,115,13,4.66,10.43,11.06,4.58,4.85,9.33,15.69,16.98,11.08,7.99,3.01,0.34
"06037620801","Census Tract 6208.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620801",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037620801","Census Tract 6208.01",,,,3966,373,224,288,264,149,382,511,536,573,482,145,39,9.4,5.65,7.26,6.66,3.76,9.63,12.88,13.51,14.45,12.15,3.66,0.98
"06037620802","Census Tract 6208.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620802",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037620802","Census Tract 6208.02",,,,3479,182,362,59,74,123,573,666,360,600,349,51,80,5.23,10.41,1.7,2.13,3.54,16.47,19.14,10.35,17.25,10.03,1.47,2.3
"06037620901","Census Tract 6209.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620901",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037620901","Census Tract 6209.01",,,,2677,105,113,257,235,99,107,198,532,447,399,98,87,3.92,4.22,9.6,8.78,3.7,4,7.4,19.87,16.7,14.9,3.66,3.25
"06037620904","Census Tract 6209.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620904",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037620904","Census Tract 6209.04",,,,2782,95,240,187,150,232,224,466,477,342,199,145,25,3.41,8.63,6.72,5.39,8.34,8.05,16.75,17.15,12.29,7.15,5.21,0.9
"06037621001","Census Tract 6210.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037621001","Census Tract 6210.01",,,,4552,179,266,311,216,293,622,534,713,715,378,269,56,3.93,5.84,6.83,4.75,6.44,13.66,11.73,15.66,15.71,8.3,5.91,1.23
"06037621005","Census Tract 6210.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621005",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037621005","Census Tract 6210.05",,,,4749,157,176,211,201,72,736,385,778,1061,618,294,60,3.31,3.71,4.44,4.23,1.52,15.5,8.11,16.38,22.34,13.01,6.19,1.26
